"Plot Title: OL_4"
"#","Date Time, GMT-07:00","Light (LGR S/N: 10983451, SEN S/N: 10983451, LBL: Light_4)","Occupancy (LGR S/N: 10983451, SEN S/N: 10983451, LBL: Occ_4)"
1232,07/24/22 08:41:04 AM,,1.00
1233,07/24/22 08:42:29 AM,,0.00
1234,07/24/22 08:45:31 AM,,1.00
1235,07/24/22 08:46:35 AM,,0.00
1236,07/24/22 08:48:16 AM,,1.00
1237,07/24/22 08:50:15 AM,,0.00
1238,07/24/22 08:50:17 AM,,1.00
1239,07/24/22 08:52:23 AM,,0.00
1240,07/24/22 11:22:07 AM,,1.00
1241,07/24/22 11:23:21 AM,,0.00
1242,07/24/22 12:02:04 PM,,1.00
1243,07/24/22 12:04:31 PM,,0.00
1244,07/24/22 12:06:21 PM,,1.00
1245,07/24/22 12:07:39 PM,,0.00
1246,07/24/22 12:22:27 PM,,1.00
1247,07/24/22 12:24:26 PM,,0.00
1248,07/24/22 12:29:58 PM,,1.00
1249,07/24/22 12:31:20 PM,,0.00
1250,07/24/22 12:31:33 PM,,1.00
1251,07/24/22 12:32:37 PM,,0.00
1252,07/24/22 12:36:16 PM,,1.00
1253,07/24/22 12:38:14 PM,,0.00
1254,07/24/22 12:38:43 PM,,1.00
1255,07/24/22 12:40:06 PM,,0.00
1256,07/24/22 12:49:58 PM,,1.00
1257,07/24/22 12:51:47 PM,,0.00
1258,07/24/22 12:55:20 PM,,1.00
1259,07/24/22 12:56:21 PM,,0.00
1260,07/24/22 12:58:33 PM,,1.00
1261,07/24/22 12:59:37 PM,,0.00
1262,07/24/22 01:00:42 PM,,1.00
1263,07/24/22 01:01:42 PM,,0.00
1264,07/24/22 01:02:26 PM,,1.00
1265,07/24/22 01:04:08 PM,,0.00
1266,07/24/22 01:05:24 PM,,1.00
1267,07/24/22 01:06:54 PM,,0.00
1268,07/24/22 01:15:08 PM,,1.00
1269,07/24/22 01:16:46 PM,,0.00
1270,07/24/22 01:18:08 PM,,1.00
1271,07/24/22 01:20:25 PM,,0.00
1272,07/24/22 01:20:58 PM,,1.00
1273,07/24/22 01:23:01 PM,,0.00
1274,07/24/22 01:24:01 PM,,1.00
1275,07/24/22 01:26:40 PM,,0.00
1276,07/24/22 01:29:35 PM,,1.00
1277,07/24/22 01:30:56 PM,,0.00
1278,07/24/22 01:33:41 PM,,1.00
1279,07/24/22 01:34:47 PM,,0.00
1280,07/24/22 01:42:34 PM,,1.00
1281,07/24/22 01:43:47 PM,,0.00
1282,07/24/22 01:44:30 PM,,1.00
1283,07/24/22 01:45:32 PM,,0.00
1284,07/24/22 01:45:50 PM,,1.00
1285,07/24/22 01:47:21 PM,,0.00
1286,07/24/22 01:49:43 PM,,1.00
1287,07/24/22 01:50:45 PM,,0.00
1288,07/24/22 01:52:24 PM,,1.00
1289,07/24/22 01:53:53 PM,,0.00
1290,07/24/22 01:59:21 PM,,1.00
1291,07/24/22 02:01:08 PM,,0.00
1292,07/24/22 02:14:21 PM,,1.00
1293,07/24/22 02:16:40 PM,,0.00
1294,07/24/22 02:16:45 PM,,1.00
1295,07/24/22 02:20:05 PM,,0.00
1296,07/24/22 02:21:15 PM,,1.00
1297,07/24/22 02:23:03 PM,,0.00
1298,07/24/22 02:23:20 PM,,1.00
1299,07/24/22 02:27:09 PM,,0.00
1300,07/24/22 02:30:57 PM,,1.00
1301,07/24/22 02:34:47 PM,,0.00
1302,07/24/22 02:35:51 PM,,1.00
1303,07/24/22 02:38:50 PM,,0.00
1304,07/24/22 02:58:09 PM,,1.00
1305,07/24/22 03:06:13 PM,,0.00
1306,07/24/22 03:22:03 PM,,1.00
1307,07/24/22 03:23:29 PM,,0.00
1308,07/24/22 04:35:51 PM,,1.00
1309,07/24/22 04:36:58 PM,,0.00
1310,07/24/22 05:37:27 PM,,1.00
1311,07/24/22 05:38:33 PM,,0.00
1312,07/24/22 06:22:05 PM,,1.00
1313,07/24/22 06:23:09 PM,,0.00
1314,07/24/22 06:23:16 PM,,1.00
1315,07/24/22 06:24:19 PM,,0.00
1316,07/24/22 06:59:59 PM,,1.00
1317,07/24/22 07:01:03 PM,,0.00
1318,07/24/22 07:24:26 PM,,1.00
1319,07/24/22 07:25:41 PM,,0.00
1320,07/24/22 07:33:30 PM,,1.00
1321,07/24/22 07:34:39 PM,,0.00
1322,07/24/22 07:39:42 PM,,1.00
1323,07/24/22 07:40:48 PM,,0.00
1324,07/24/22 08:11:58 PM,0.00,
1325,07/24/22 09:09:22 PM,,1.00
1326,07/24/22 09:10:34 PM,,0.00
1327,07/24/22 09:11:53 PM,,1.00
1328,07/24/22 09:14:45 PM,,0.00
1329,07/24/22 09:15:30 PM,,1.00
1330,07/24/22 09:16:37 PM,,0.00
1331,07/24/22 09:30:18 PM,,1.00
1332,07/24/22 09:31:26 PM,,0.00
1333,07/24/22 09:34:56 PM,,1.00
1334,07/24/22 09:36:02 PM,,0.00
1335,07/24/22 09:42:06 PM,,1.00
1336,07/24/22 09:43:33 PM,,0.00
1337,07/24/22 09:47:14 PM,,1.00
1338,07/24/22 09:48:16 PM,,0.00
1339,07/24/22 09:50:01 PM,,1.00
1340,07/24/22 09:51:02 PM,,0.00
1341,07/24/22 10:03:02 PM,,1.00
1342,07/24/22 10:04:34 PM,,0.00
1343,07/24/22 10:05:20 PM,,1.00
1344,07/24/22 10:08:03 PM,,0.00
1345,07/24/22 10:08:21 PM,,1.00
1346,07/24/22 10:09:50 PM,,0.00
1347,07/24/22 10:19:39 PM,,1.00
1348,07/24/22 10:21:37 PM,,0.00
1349,07/24/22 10:28:36 PM,,1.00
1350,07/24/22 10:37:02 PM,,0.00
1351,07/24/22 10:55:05 PM,,1.00
1352,07/24/22 10:58:27 PM,,0.00
1353,07/24/22 11:00:01 PM,,1.00
1354,07/24/22 11:02:20 PM,,0.00
1355,07/24/22 11:02:48 PM,,1.00
1356,07/24/22 11:06:09 PM,,0.00
1357,07/24/22 11:11:06 PM,,1.00
1358,07/24/22 11:12:23 PM,,0.00
1359,07/24/22 11:14:21 PM,,1.00
1360,07/24/22 11:16:04 PM,,0.00
1361,07/25/22 12:15:08 AM,,1.00
1362,07/25/22 12:16:16 AM,,0.00
1363,07/25/22 12:26:20 AM,,1.00
1364,07/25/22 12:27:21 AM,,0.00
1365,07/25/22 12:32:03 AM,,1.00
1366,07/25/22 12:33:08 AM,,0.00
1367,07/25/22 01:28:59 AM,,1.00
1368,07/25/22 01:30:11 AM,,0.00
1369,07/25/22 01:44:39 AM,,1.00
1370,07/25/22 01:45:55 AM,,0.00
1371,07/25/22 02:05:21 AM,,1.00
1372,07/25/22 02:06:22 AM,,0.00
1373,07/25/22 02:30:26 AM,,1.00
1374,07/25/22 02:31:59 AM,,0.00
1375,07/25/22 02:44:57 AM,,1.00
1376,07/25/22 02:46:50 AM,,0.00
1377,07/25/22 02:56:31 AM,,1.00
1378,07/25/22 02:57:34 AM,,0.00
1379,07/25/22 03:03:07 AM,,1.00
1380,07/25/22 03:04:10 AM,,0.00
1381,07/25/22 03:06:19 AM,,1.00
1382,07/25/22 03:08:42 AM,,0.00
1383,07/25/22 03:16:37 AM,,1.00
1384,07/25/22 03:17:44 AM,,0.00
1385,07/25/22 03:21:10 AM,,1.00
1386,07/25/22 03:22:20 AM,,0.00
1387,07/25/22 04:06:45 AM,,1.00
1388,07/25/22 04:07:47 AM,,0.00
1389,07/25/22 04:11:11 AM,,1.00
1390,07/25/22 04:12:12 AM,,0.00
1391,07/25/22 04:26:50 AM,,1.00
1392,07/25/22 04:27:56 AM,,0.00
1393,07/25/22 04:34:18 AM,,1.00
1394,07/25/22 04:35:18 AM,,0.00
1395,07/25/22 04:36:39 AM,,1.00
1396,07/25/22 04:37:40 AM,,0.00
1397,07/25/22 04:40:56 AM,,1.00
1398,07/25/22 04:41:56 AM,,0.00
1399,07/25/22 04:59:43 AM,,1.00
1400,07/25/22 05:02:14 AM,,0.00
1401,07/25/22 05:35:49 AM,,1.00
1402,07/25/22 05:37:22 AM,,0.00
1403,07/25/22 05:40:47 AM,,1.00
1404,07/25/22 05:41:50 AM,,0.00
1405,07/25/22 05:54:02 AM,,1.00
1406,07/25/22 05:55:06 AM,,0.00
1407,07/25/22 06:15:22 AM,,1.00
1408,07/25/22 06:16:26 AM,,0.00
1409,07/25/22 06:21:15 AM,,1.00
1410,07/25/22 06:25:07 AM,,0.00
1411,07/25/22 06:27:44 AM,,1.00
1412,07/25/22 06:29:04 AM,,0.00
1413,07/25/22 06:30:07 AM,,1.00
1414,07/25/22 06:31:15 AM,,0.00
1415,07/25/22 06:39:18 AM,,1.00
1416,07/25/22 06:40:25 AM,,0.00
1417,07/25/22 06:50:23 AM,,1.00
1418,07/25/22 06:51:23 AM,,0.00
1419,07/25/22 06:56:29 AM,,1.00
1420,07/25/22 06:57:35 AM,,0.00
1421,07/25/22 07:01:35 AM,,1.00
1422,07/25/22 07:02:35 AM,,0.00
1423,07/25/22 07:04:20 AM,,1.00
1424,07/25/22 07:06:28 AM,,0.00
1425,07/25/22 07:13:41 AM,,1.00
1426,07/25/22 07:15:29 AM,,0.00
1427,07/25/22 07:26:16 AM,,1.00
1428,07/25/22 07:26:41 AM,0.00,1.00
