"Plot Title: OLS_5"
"#","Date Time, GMT-07:00","Light (LGR S/N: 10983452, SEN S/N: 10983452, LBL: Light_5)","Occupancy (LGR S/N: 10983452, SEN S/N: 10983452, LBL: Occ_5)"
622,07/22/22 10:34:25 PM,,1.00
623,07/22/22 10:42:26 PM,,0.00
624,07/22/22 10:52:00 PM,,1.00
625,07/22/22 10:57:18 PM,,0.00
626,07/22/22 10:59:35 PM,,1.00
627,07/22/22 11:02:01 PM,,0.00
628,07/22/22 11:02:51 PM,,1.00
629,07/22/22 11:03:56 PM,,0.00
630,07/22/22 11:03:57 PM,,1.00
631,07/22/22 11:05:05 PM,,0.00
632,07/22/22 11:32:22 PM,,1.00
633,07/22/22 11:33:33 PM,,0.00
634,07/23/22 01:29:03 AM,,1.00
635,07/23/22 01:31:09 AM,,0.00
636,07/23/22 01:39:33 AM,,1.00
637,07/23/22 01:41:36 AM,,0.00
638,07/23/22 07:51:10 AM,,1.00
639,07/23/22 07:53:05 AM,,0.00
640,07/23/22 09:01:14 AM,,1.00
641,07/23/22 09:05:46 AM,,0.00
642,07/23/22 09:05:49 AM,,1.00
643,07/23/22 09:08:19 AM,,0.00
644,07/23/22 09:13:13 AM,,1.00
645,07/23/22 09:15:34 AM,,0.00
646,07/23/22 09:17:08 AM,,1.00
647,07/23/22 09:20:41 AM,,0.00
648,07/23/22 09:26:43 AM,,1.00
649,07/23/22 09:27:58 AM,,0.00
650,07/23/22 09:40:41 AM,,1.00
651,07/23/22 09:41:52 AM,,0.00
652,07/23/22 09:42:04 AM,,1.00
653,07/23/22 09:44:27 AM,,0.00
654,07/23/22 09:44:30 AM,,1.00
655,07/23/22 09:46:19 AM,,0.00
656,07/23/22 09:48:16 AM,,1.00
657,07/23/22 09:49:26 AM,,0.00
658,07/23/22 09:51:01 AM,,1.00
659,07/23/22 10:01:17 AM,,0.00
660,07/23/22 10:03:10 AM,,1.00
661,07/23/22 10:06:57 AM,,0.00
662,07/23/22 10:16:41 AM,,1.00
663,07/23/22 10:18:29 AM,,0.00
664,07/23/22 10:30:22 AM,,1.00
665,07/23/22 10:31:32 AM,,0.00
666,07/23/22 10:32:57 AM,,1.00
667,07/23/22 10:34:03 AM,,0.00
668,07/23/22 10:34:30 AM,,1.00
669,07/23/22 10:36:02 AM,,0.00
670,07/23/22 10:36:13 AM,,1.00
671,07/23/22 10:38:05 AM,,0.00
672,07/23/22 10:49:00 AM,,1.00
673,07/23/22 10:50:13 AM,,0.00
674,07/23/22 10:54:00 AM,,1.00
675,07/23/22 10:55:03 AM,,0.00
676,07/23/22 10:55:22 AM,,1.00
677,07/23/22 11:01:34 AM,,0.00
678,07/23/22 11:01:37 AM,,1.00
679,07/23/22 11:02:39 AM,,0.00
680,07/23/22 11:03:03 AM,,1.00
681,07/23/22 11:05:50 AM,,0.00
682,07/23/22 11:06:20 AM,,1.00
683,07/23/22 11:09:55 AM,,0.00
684,07/23/22 11:09:58 AM,,1.00
685,07/23/22 11:16:08 AM,,0.00
686,07/23/22 11:16:23 AM,,1.00
687,07/23/22 11:28:17 AM,,0.00
688,07/23/22 11:28:24 AM,,1.00
689,07/23/22 11:29:27 AM,,0.00
690,07/23/22 07:20:31 PM,,1.00
691,07/23/22 07:21:50 PM,,0.00
692,07/23/22 07:50:09 PM,,1.00
693,07/23/22 07:52:28 PM,,0.00
694,07/23/22 07:57:24 PM,,1.00
695,07/23/22 07:58:52 PM,,0.00
696,07/23/22 07:59:52 PM,,1.00
697,07/23/22 08:04:48 PM,,0.00
698,07/23/22 08:06:49 PM,,1.00
699,07/23/22 08:08:46 PM,,0.00
700,07/23/22 08:09:38 PM,,1.00
701,07/23/22 08:10:47 PM,,0.00
702,07/23/22 08:15:21 PM,,1.00
703,07/23/22 08:16:28 PM,,0.00
704,07/23/22 08:16:43 PM,,1.00
705,07/23/22 08:17:45 PM,,0.00
706,07/23/22 08:19:57 PM,,1.00
707,07/23/22 08:23:53 PM,,0.00
708,07/23/22 08:24:03 PM,,1.00
709,07/23/22 08:26:23 PM,,0.00
710,07/23/22 08:26:29 PM,,1.00
711,07/23/22 08:27:30 PM,,0.00
712,07/23/22 08:27:40 PM,,1.00
713,07/23/22 08:28:41 PM,,0.00
714,07/23/22 08:29:05 PM,,1.00
715,07/23/22 08:30:25 PM,,0.00
716,07/23/22 08:30:46 PM,,1.00
717,07/23/22 08:31:47 PM,,0.00
718,07/23/22 08:35:02 PM,,1.00
719,07/23/22 08:36:42 PM,,0.00
720,07/23/22 08:40:05 PM,,1.00
721,07/23/22 08:49:57 PM,,0.00
722,07/23/22 08:50:02 PM,,1.00
723,07/23/22 08:56:36 PM,,0.00
724,07/23/22 08:56:45 PM,,1.00
725,07/23/22 08:57:45 PM,,0.00
726,07/23/22 09:01:15 PM,,1.00
727,07/23/22 09:03:40 PM,,0.00
728,07/23/22 09:04:18 PM,,1.00
729,07/23/22 09:05:18 PM,,0.00
730,07/23/22 09:07:42 PM,,1.00
731,07/23/22 09:09:58 PM,,0.00
732,07/23/22 09:10:41 PM,,1.00
733,07/23/22 09:12:12 PM,,0.00
734,07/23/22 09:12:33 PM,,1.00
735,07/23/22 09:13:34 PM,,0.00
736,07/23/22 09:15:14 PM,,1.00
737,07/23/22 09:17:18 PM,,0.00
738,07/23/22 09:19:17 PM,,1.00
739,07/23/22 09:20:17 PM,,0.00
740,07/23/22 09:22:33 PM,,1.00
741,07/23/22 09:23:33 PM,,0.00
742,07/23/22 09:24:59 PM,,1.00
743,07/23/22 09:25:59 PM,,0.00
744,07/23/22 09:28:43 PM,,1.00
745,07/23/22 09:31:19 PM,,0.00
746,07/23/22 09:49:04 PM,,1.00
747,07/23/22 09:52:32 PM,,0.00
748,07/23/22 09:53:31 PM,,1.00
749,07/23/22 09:54:37 PM,,0.00
750,07/23/22 09:54:46 PM,,1.00
751,07/23/22 09:56:16 PM,,0.00
752,07/23/22 09:57:47 PM,,1.00
753,07/23/22 10:00:16 PM,,0.00
754,07/23/22 10:05:36 PM,,1.00
755,07/23/22 10:08:54 PM,,0.00
756,07/23/22 10:09:33 PM,,1.00
757,07/23/22 10:10:52 PM,,0.00
758,07/23/22 11:15:42 PM,,1.00
759,07/23/22 11:17:28 PM,,0.00
760,07/23/22 11:33:25 PM,,1.00
761,07/23/22 11:35:26 PM,,0.00
762,07/24/22 01:05:30 AM,,1.00
763,07/24/22 01:07:10 AM,,0.00
764,07/24/22 07:51:36 AM,,1.00
765,07/24/22 07:53:04 AM,,0.00
766,07/24/22 08:37:34 AM,,1.00
767,07/24/22 08:40:12 AM,,0.00
768,07/24/22 08:50:26 AM,,1.00
769,07/24/22 08:52:24 AM,,0.00
770,07/24/22 11:14:34 AM,,1.00
771,07/24/22 11:23:31 AM,,0.00
772,07/24/22 12:01:33 PM,,1.00
773,07/24/22 12:03:00 PM,,0.00
774,07/24/22 12:03:28 PM,,1.00
775,07/24/22 12:03:32 PM,1.00,
776,07/24/22 12:03:37 PM,0.00,
777,07/24/22 12:08:38 PM,,0.00
778,07/24/22 12:08:57 PM,,1.00
779,07/24/22 12:09:59 PM,,0.00
780,07/24/22 12:12:44 PM,,1.00
781,07/24/22 12:16:27 PM,,0.00
782,07/24/22 12:17:09 PM,,1.00
783,07/24/22 12:19:28 PM,,0.00
784,07/24/22 12:20:24 PM,,1.00
785,07/24/22 12:23:23 PM,,0.00
786,07/24/22 01:21:29 PM,,1.00
787,07/24/22 01:22:53 PM,,0.00
788,07/24/22 01:24:08 PM,,1.00
789,07/24/22 01:25:17 PM,,0.00
790,07/24/22 01:29:35 PM,,1.00
791,07/24/22 01:30:47 PM,,0.00
792,07/24/22 01:33:49 PM,,1.00
793,07/24/22 01:36:48 PM,,0.00
794,07/24/22 01:37:01 PM,,1.00
795,07/24/22 01:39:51 PM,,0.00
796,07/24/22 01:40:38 PM,,1.00
797,07/24/22 01:45:26 PM,,0.00
798,07/24/22 01:45:57 PM,,1.00
799,07/24/22 01:47:12 PM,,0.00
800,07/24/22 01:52:24 PM,,1.00
801,07/24/22 01:53:47 PM,,0.00
802,07/24/22 02:14:20 PM,,1.00
803,07/24/22 02:16:12 PM,,0.00
804,07/24/22 02:16:44 PM,,1.00
805,07/24/22 02:17:58 PM,,0.00
806,07/24/22 02:26:07 PM,,1.00
807,07/24/22 02:39:34 PM,,0.00
808,07/24/22 02:40:24 PM,,1.00
809,07/24/22 02:41:33 PM,,0.00
810,07/24/22 02:43:28 PM,,1.00
811,07/24/22 02:46:07 PM,,0.00
812,07/24/22 02:53:04 PM,,1.00
813,07/24/22 02:59:06 PM,,0.00
814,07/24/22 03:01:13 PM,,1.00
815,07/24/22 03:02:20 PM,,0.00
816,07/24/22 03:03:28 PM,,1.00
817,07/24/22 03:07:10 PM,,0.00
818,07/24/22 03:21:50 PM,,1.00
819,07/24/22 03:23:37 PM,,0.00
820,07/24/22 03:24:05 PM,,1.00
821,07/24/22 03:27:09 PM,,0.00
822,07/24/22 03:27:47 PM,,1.00
823,07/24/22 03:31:14 PM,,0.00
824,07/24/22 03:33:29 PM,,1.00
825,07/24/22 03:33:31 PM,1.00,
826,07/24/22 03:34:19 PM,0.00,
827,07/24/22 03:35:19 PM,,0.00
828,07/24/22 03:36:19 PM,,1.00
829,07/24/22 03:39:57 PM,,0.00
830,07/24/22 03:40:02 PM,,1.00
831,07/24/22 03:41:51 PM,,0.00
832,07/24/22 03:43:59 PM,,1.00
833,07/24/22 03:45:16 PM,,0.00
834,07/24/22 03:46:12 PM,,1.00
835,07/24/22 03:47:34 PM,,0.00
836,07/24/22 03:50:03 PM,,1.00
837,07/24/22 03:51:12 PM,,0.00
838,07/24/22 03:51:36 PM,,1.00
839,07/24/22 03:52:37 PM,,0.00
840,07/24/22 03:57:41 PM,,1.00
841,07/24/22 04:00:09 PM,,0.00
842,07/24/22 04:00:43 PM,,1.00
843,07/24/22 04:05:16 PM,,0.00
844,07/24/22 04:10:14 PM,,1.00
845,07/24/22 04:12:11 PM,,0.00
846,07/24/22 04:15:43 PM,,1.00
847,07/24/22 04:17:53 PM,,0.00
848,07/24/22 04:20:56 PM,,1.00
849,07/24/22 04:22:45 PM,,0.00
850,07/24/22 04:23:42 PM,,1.00
851,07/24/22 04:24:47 PM,,0.00
852,07/24/22 04:26:02 PM,,1.00
853,07/24/22 04:27:13 PM,,0.00
854,07/24/22 04:29:00 PM,,1.00
855,07/24/22 04:29:01 PM,1.00,
856,07/24/22 04:29:24 PM,0.00,
857,07/24/22 04:29:41 PM,1.00,
858,07/24/22 04:29:55 PM,0.00,
859,07/24/22 04:31:22 PM,,0.00
860,07/24/22 04:31:35 PM,,1.00
861,07/24/22 04:33:34 PM,,0.00
862,07/24/22 04:34:43 PM,,1.00
863,07/24/22 04:37:54 PM,,0.00
864,07/24/22 04:40:38 PM,,1.00
865,07/24/22 04:46:06 PM,,0.00
866,07/24/22 04:48:29 PM,,1.00
867,07/24/22 04:49:33 PM,,0.00
868,07/24/22 04:49:39 PM,,1.00
869,07/24/22 04:50:42 PM,,0.00
870,07/24/22 04:51:57 PM,,1.00
871,07/24/22 04:53:41 PM,,0.00
872,07/24/22 04:54:28 PM,,1.00
873,07/24/22 04:55:29 PM,,0.00
874,07/24/22 04:55:45 PM,,1.00
875,07/24/22 04:57:30 PM,,0.00
876,07/24/22 05:07:26 PM,,1.00
877,07/24/22 05:10:10 PM,,0.00
878,07/24/22 05:10:34 PM,,1.00
879,07/24/22 05:11:52 PM,,0.00
880,07/24/22 05:22:53 PM,,1.00
881,07/24/22 05:24:11 PM,,0.00
882,07/24/22 05:25:09 PM,,1.00
883,07/24/22 05:26:29 PM,,0.00
884,07/24/22 05:30:08 PM,,1.00
885,07/24/22 05:32:13 PM,,0.00
886,07/24/22 05:34:13 PM,,1.00
887,07/24/22 05:35:21 PM,,0.00
888,07/24/22 05:36:22 PM,,1.00
889,07/24/22 05:38:33 PM,,0.00
890,07/24/22 05:38:44 PM,,1.00
891,07/24/22 05:39:46 PM,,0.00
892,07/24/22 05:40:26 PM,,1.00
893,07/24/22 05:42:36 PM,,0.00
894,07/24/22 05:42:58 PM,,1.00
895,07/24/22 05:43:59 PM,,0.00
896,07/24/22 05:44:03 PM,,1.00
897,07/24/22 05:45:08 PM,,0.00
898,07/24/22 05:46:07 PM,,1.00
899,07/24/22 05:47:08 PM,1.00,
900,07/24/22 05:47:24 PM,0.00,
901,07/24/22 05:48:51 PM,,0.00
902,07/24/22 05:51:13 PM,,1.00
903,07/24/22 05:52:35 PM,,0.00
904,07/24/22 05:53:11 PM,,1.00
905,07/24/22 05:54:27 PM,,0.00
906,07/24/22 05:57:00 PM,,1.00
907,07/24/22 05:58:15 PM,1.00,
908,07/24/22 05:58:17 PM,0.00,
909,07/24/22 06:00:45 PM,,0.00
910,07/24/22 06:02:57 PM,,1.00
911,07/24/22 06:04:11 PM,,0.00
912,07/24/22 06:04:44 PM,,1.00
913,07/24/22 06:05:44 PM,,0.00
914,07/24/22 06:10:06 PM,,1.00
915,07/24/22 06:14:38 PM,,0.00
916,07/24/22 06:15:12 PM,,1.00
917,07/24/22 06:18:40 PM,,0.00
918,07/24/22 06:19:17 PM,,1.00
919,07/24/22 06:20:22 PM,,0.00
920,07/24/22 06:21:59 PM,,1.00
921,07/24/22 06:23:02 PM,,0.00
922,07/24/22 06:23:17 PM,,1.00
923,07/24/22 06:24:19 PM,,0.00
924,07/24/22 06:28:44 PM,,1.00
925,07/24/22 06:29:45 PM,,0.00
926,07/24/22 06:30:44 PM,,1.00
927,07/24/22 06:31:29 PM,1.00,
928,07/24/22 06:31:34 PM,0.00,
929,07/24/22 06:32:41 PM,1.00,
930,07/24/22 06:33:08 PM,0.00,
931,07/24/22 06:35:57 PM,,0.00
932,07/24/22 06:36:10 PM,,1.00
933,07/24/22 06:37:40 PM,,0.00
934,07/24/22 06:39:52 PM,,1.00
935,07/24/22 06:41:21 PM,,0.00
936,07/24/22 06:44:34 PM,,1.00
937,07/24/22 06:45:36 PM,,0.00
938,07/24/22 06:46:30 PM,,1.00
939,07/24/22 06:47:31 PM,,0.00
940,07/24/22 06:47:40 PM,,1.00
941,07/24/22 06:48:41 PM,,0.00
942,07/24/22 06:52:07 PM,,1.00
943,07/24/22 06:54:02 PM,1.00,
944,07/24/22 06:54:09 PM,0.00,
945,07/24/22 06:55:11 PM,,0.00
946,07/24/22 06:59:52 PM,,1.00
947,07/24/22 07:01:08 PM,,0.00
948,07/24/22 07:01:19 PM,,1.00
949,07/24/22 07:03:38 PM,,0.00
950,07/24/22 07:03:39 PM,,1.00
951,07/24/22 07:07:13 PM,,0.00
952,07/24/22 07:07:58 PM,,1.00
953,07/24/22 07:09:09 PM,,0.00
954,07/24/22 07:09:22 PM,,1.00
955,07/24/22 07:10:23 PM,,0.00
956,07/24/22 07:12:21 PM,,1.00
957,07/24/22 07:13:21 PM,,0.00
958,07/24/22 07:18:02 PM,,1.00
959,07/24/22 07:20:11 PM,,0.00
960,07/24/22 07:20:46 PM,,1.00
961,07/24/22 07:21:40 PM,1.00,
962,07/24/22 07:22:08 PM,0.00,
963,07/24/22 07:26:07 PM,,0.00
964,07/24/22 07:33:22 PM,,1.00
965,07/24/22 07:35:20 PM,,0.00
966,07/24/22 07:39:21 PM,,1.00
967,07/24/22 07:41:24 PM,,0.00
968,07/24/22 07:42:56 PM,,1.00
969,07/24/22 07:44:23 PM,,0.00
970,07/24/22 07:45:32 PM,,1.00
971,07/24/22 07:46:55 PM,,0.00
972,07/24/22 07:47:14 PM,,1.00
973,07/24/22 07:48:22 PM,,0.00
974,07/24/22 07:50:13 PM,,1.00
975,07/24/22 07:53:55 PM,,0.00
976,07/24/22 07:54:52 PM,,1.00
977,07/24/22 08:04:32 PM,,0.00
978,07/24/22 08:05:25 PM,,1.00
979,07/24/22 08:09:06 PM,,0.00
980,07/24/22 08:09:31 PM,,1.00
981,07/24/22 08:11:58 PM,,0.00
982,07/24/22 08:13:41 PM,,1.00
983,07/24/22 08:14:41 PM,,0.00
984,07/24/22 08:15:58 PM,,1.00
985,07/24/22 08:16:58 PM,,0.00
986,07/24/22 08:17:19 PM,,1.00
987,07/24/22 08:20:23 PM,,0.00
988,07/24/22 08:21:08 PM,,1.00
989,07/24/22 08:23:37 PM,,0.00
990,07/24/22 08:30:10 PM,,1.00
991,07/24/22 08:32:11 PM,,0.00
992,07/24/22 08:32:19 PM,,1.00
993,07/24/22 08:33:25 PM,,0.00
994,07/24/22 08:34:06 PM,,1.00
995,07/24/22 08:35:08 PM,,0.00
996,07/24/22 08:37:03 PM,,1.00
997,07/24/22 08:38:12 PM,,0.00
998,07/24/22 08:41:13 PM,,1.00
999,07/24/22 08:42:34 PM,,0.00
1000,07/24/22 08:43:31 PM,,1.00
1001,07/24/22 08:45:43 PM,,0.00
1002,07/24/22 08:46:25 PM,,1.00
1003,07/24/22 08:50:30 PM,,0.00
1004,07/24/22 08:50:40 PM,,1.00
1005,07/24/22 08:52:17 PM,,0.00
1006,07/24/22 08:54:44 PM,,1.00
1007,07/24/22 08:55:47 PM,,0.00
1008,07/24/22 08:58:49 PM,,1.00
1009,07/24/22 08:59:53 PM,,0.00
1010,07/24/22 09:00:41 PM,,1.00
1011,07/24/22 09:12:48 PM,,0.00
1012,07/24/22 09:15:33 PM,,1.00
1013,07/24/22 09:21:05 PM,,0.00
1014,07/24/22 09:22:03 PM,,1.00
1015,07/24/22 09:26:10 PM,,0.00
1016,07/24/22 09:28:30 PM,,1.00
1017,07/24/22 09:36:05 PM,,0.00
1018,07/24/22 09:41:58 PM,,1.00
1019,07/24/22 09:43:34 PM,,0.00
1020,07/24/22 09:47:08 PM,,1.00
1021,07/24/22 09:48:10 PM,,0.00
1022,07/24/22 09:50:00 PM,,1.00
1023,07/24/22 09:51:48 PM,,0.00
1024,07/24/22 09:52:41 PM,,1.00
1025,07/24/22 09:59:03 PM,,0.00
1026,07/24/22 09:59:06 PM,,1.00
1027,07/24/22 10:00:53 PM,,0.00
1028,07/24/22 10:02:26 PM,,1.00
1029,07/24/22 10:07:10 PM,,0.00
1030,07/24/22 10:08:22 PM,,1.00
1031,07/24/22 10:09:35 PM,,0.00
1032,07/24/22 10:36:00 PM,,1.00
1033,07/24/22 10:37:03 PM,,0.00
1034,07/24/22 10:40:27 PM,,1.00
1035,07/24/22 10:41:53 PM,,0.00
1036,07/24/22 10:54:49 PM,,1.00
1037,07/24/22 10:56:50 PM,,0.00
1038,07/25/22 07:04:36 AM,,1.00
1039,07/25/22 07:06:10 AM,,0.00
1040,07/25/22 07:14:27 AM,,1.00
1041,07/25/22 07:15:35 AM,,0.00
1042,07/25/22 07:20:47 AM,,1.00
1043,07/25/22 07:21:48 AM,,0.00
1044,07/25/22 07:22:13 AM,,1.00
1045,07/25/22 07:23:51 AM,,0.00
1046,07/25/22 07:24:11 AM,,1.00
1047,07/25/22 07:26:55 AM,0.00,1.00
