"Plot Title: TRH_02"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10981298, SEN S/N: 10981298, LBL: Temp_2)","RH, % (LGR S/N: 10981298, SEN S/N: 10981298, LBL: RH_2)","Button Down (LGR S/N: 10981298)","Button Up (LGR S/N: 10981298)","Stopped (LGR S/N: 10981298)","End Of File (LGR S/N: 10981298)"
3653,07/12/22 04:11:00 AM,24.537,55.446,,,,
3654,07/12/22 04:11:30 AM,24.537,55.383,,,,
3655,07/12/22 04:12:00 AM,24.561,55.418,,,,
3656,07/12/22 04:12:30 AM,24.537,55.383,,,,
3657,07/12/22 04:13:00 AM,24.537,55.290,,,,
3658,07/12/22 04:13:30 AM,24.537,55.415,,,,
3659,07/12/22 04:14:00 AM,24.537,55.446,,,,
3660,07/12/22 04:14:30 AM,24.537,55.290,,,,
3661,07/12/22 04:15:00 AM,24.537,55.290,,,,
3662,07/12/22 04:15:30 AM,24.537,55.227,,,,
3663,07/12/22 04:16:00 AM,24.537,55.258,,,,
3664,07/12/22 04:16:30 AM,24.537,55.258,,,,
3665,07/12/22 04:17:00 AM,24.537,55.290,,,,
3666,07/12/22 04:17:30 AM,24.537,55.290,,,,
3667,07/12/22 04:18:00 AM,24.537,55.258,,,,
3668,07/12/22 04:18:30 AM,24.537,55.290,,,,
3669,07/12/22 04:19:00 AM,24.537,55.227,,,,
3670,07/12/22 04:19:30 AM,24.537,55.164,,,,
3671,07/12/22 04:20:00 AM,24.537,55.290,,,,
3672,07/12/22 04:20:30 AM,24.537,55.071,,,,
3673,07/12/22 04:21:00 AM,24.537,55.039,,,,
3674,07/12/22 04:21:30 AM,24.537,55.039,,,,
3675,07/12/22 04:22:00 AM,24.537,54.977,,,,
3676,07/12/22 04:22:30 AM,24.513,55.036,,,,
3677,07/12/22 04:23:00 AM,24.537,55.102,,,,
3678,07/12/22 04:23:30 AM,24.537,54.977,,,,
3679,07/12/22 04:24:00 AM,24.513,55.098,,,,
3680,07/12/22 04:24:30 AM,24.513,55.004,,,,
3681,07/12/22 04:25:00 AM,24.513,55.161,,,,
3682,07/12/22 04:25:30 AM,24.513,54.942,,,,
3683,07/12/22 04:26:00 AM,24.513,54.942,,,,
3684,07/12/22 04:26:30 AM,24.513,54.942,,,,
3685,07/12/22 04:27:00 AM,24.513,55.130,,,,
3686,07/12/22 04:27:30 AM,24.513,54.911,,,,
3687,07/12/22 04:28:00 AM,24.513,54.911,,,,
3688,07/12/22 04:28:30 AM,24.513,54.817,,,,
3689,07/12/22 04:29:00 AM,24.513,54.817,,,,
3690,07/12/22 04:29:30 AM,24.489,55.095,,,,
3691,07/12/22 04:30:00 AM,24.489,55.001,,,,
3692,07/12/22 04:30:30 AM,24.489,54.907,,,,
3693,07/12/22 04:31:00 AM,24.489,54.750,,,,
3694,07/12/22 04:31:30 AM,24.489,54.719,,,,
3695,07/12/22 04:32:00 AM,24.489,54.750,,,,
3696,07/12/22 04:32:30 AM,24.489,54.719,,,,
3697,07/12/22 04:33:00 AM,24.465,54.810,,,,
3698,07/12/22 04:33:30 AM,24.489,54.782,,,,
3699,07/12/22 04:34:00 AM,24.489,54.688,,,,
3700,07/12/22 04:34:30 AM,24.489,54.719,,,,
3701,07/12/22 04:35:00 AM,24.465,54.778,,,,
3702,07/12/22 04:35:30 AM,24.465,54.810,,,,
3703,07/12/22 04:36:00 AM,24.465,54.778,,,,
3704,07/12/22 04:36:30 AM,24.465,54.810,,,,
3705,07/12/22 04:37:00 AM,24.465,54.716,,,,
3706,07/12/22 04:37:30 AM,24.465,54.716,,,,
3707,07/12/22 04:38:00 AM,24.465,54.716,,,,
3708,07/12/22 04:38:30 AM,24.465,54.747,,,,
3709,07/12/22 04:39:00 AM,24.441,54.650,,,,
3710,07/12/22 04:39:30 AM,24.441,54.806,,,,
3711,07/12/22 04:40:00 AM,24.465,54.684,,,,
3712,07/12/22 04:40:30 AM,24.441,54.681,,,,
3713,07/12/22 04:41:00 AM,24.441,54.712,,,,
3714,07/12/22 04:41:30 AM,24.441,54.712,,,,
3715,07/12/22 04:42:00 AM,24.441,54.650,,,,
3716,07/12/22 04:42:30 AM,24.441,54.650,,,,
3717,07/12/22 04:43:00 AM,24.441,54.681,,,,
3718,07/12/22 04:43:30 AM,24.441,54.806,,,,
3719,07/12/22 04:44:00 AM,24.441,54.712,,,,
3720,07/12/22 04:44:30 AM,24.441,54.712,,,,
3721,07/12/22 04:45:00 AM,24.441,54.712,,,,
3722,07/12/22 04:45:30 AM,24.441,54.744,,,,
3723,07/12/22 04:46:00 AM,24.441,54.712,,,,
3724,07/12/22 04:46:30 AM,24.417,54.771,,,,
3725,07/12/22 04:47:00 AM,24.441,54.744,,,,
3726,07/12/22 04:47:30 AM,24.441,54.744,,,,
3727,07/12/22 04:48:00 AM,24.417,54.771,,,,
3728,07/12/22 04:48:30 AM,24.417,54.771,,,,
3729,07/12/22 04:49:00 AM,24.417,54.771,,,,
3730,07/12/22 04:49:30 AM,24.417,54.771,,,,
3731,07/12/22 04:50:00 AM,24.417,54.740,,,,
3732,07/12/22 04:50:30 AM,24.417,54.771,,,,
3733,07/12/22 04:51:00 AM,24.417,54.834,,,,
3734,07/12/22 04:51:30 AM,24.417,54.834,,,,
3735,07/12/22 04:52:00 AM,24.417,54.834,,,,
3736,07/12/22 04:52:30 AM,24.392,54.831,,,,
3737,07/12/22 04:53:00 AM,24.417,54.834,,,,
3738,07/12/22 04:53:30 AM,24.417,54.834,,,,
3739,07/12/22 04:54:00 AM,24.417,54.834,,,,
3740,07/12/22 04:54:30 AM,24.392,54.893,,,,
3741,07/12/22 04:55:00 AM,24.392,54.893,,,,
3742,07/12/22 04:55:30 AM,24.417,54.897,,,,
3743,07/12/22 04:56:00 AM,24.392,54.893,,,,
3744,07/12/22 04:56:30 AM,24.392,54.893,,,,
3745,07/12/22 04:57:00 AM,24.392,54.924,,,,
3746,07/12/22 04:57:30 AM,24.392,54.956,,,,
3747,07/12/22 04:58:00 AM,24.392,54.956,,,,
3748,07/12/22 04:58:30 AM,24.392,54.987,,,,
3749,07/12/22 04:59:00 AM,24.392,55.018,,,,
3750,07/12/22 04:59:30 AM,24.392,55.018,,,,
3751,07/12/22 05:00:00 AM,24.392,55.018,,,,
3752,07/12/22 05:00:30 AM,24.392,55.018,,,,
3753,07/12/22 05:01:00 AM,24.392,55.050,,,,
3754,07/12/22 05:01:30 AM,24.392,55.050,,,,
3755,07/12/22 05:02:00 AM,24.392,55.050,,,,
3756,07/12/22 05:02:30 AM,24.392,55.050,,,,
3757,07/12/22 05:03:00 AM,24.392,55.081,,,,
3758,07/12/22 05:03:30 AM,24.392,55.112,,,,
3759,07/12/22 05:04:00 AM,24.368,55.109,,,,
3760,07/12/22 05:04:30 AM,24.368,55.109,,,,
3761,07/12/22 05:05:00 AM,24.368,55.109,,,,
3762,07/12/22 05:05:30 AM,24.368,55.109,,,,
3763,07/12/22 05:06:00 AM,24.368,55.140,,,,
3764,07/12/22 05:06:30 AM,24.368,55.140,,,,
3765,07/12/22 05:07:00 AM,24.368,55.171,,,,
3766,07/12/22 05:07:30 AM,24.368,55.140,,,,
3767,07/12/22 05:08:00 AM,24.368,55.171,,,,
3768,07/12/22 05:08:30 AM,24.368,55.203,,,,
3769,07/12/22 05:09:00 AM,24.368,55.171,,,,
3770,07/12/22 05:09:30 AM,24.368,55.171,,,,
3771,07/12/22 05:10:00 AM,24.368,55.203,,,,
3772,07/12/22 05:10:30 AM,24.368,55.203,,,,
3773,07/12/22 05:11:00 AM,24.368,55.203,,,,
3774,07/12/22 05:11:30 AM,24.368,55.203,,,,
3775,07/12/22 05:12:00 AM,24.368,55.203,,,,
3776,07/12/22 05:12:30 AM,24.368,55.234,,,,
3777,07/12/22 05:13:00 AM,24.368,55.234,,,,
3778,07/12/22 05:13:30 AM,24.368,55.265,,,,
3779,07/12/22 05:14:00 AM,24.368,55.265,,,,
3780,07/12/22 05:14:30 AM,24.368,55.265,,,,
3781,07/12/22 05:15:00 AM,24.368,55.265,,,,
3782,07/12/22 05:15:30 AM,24.368,55.265,,,,
3783,07/12/22 05:16:00 AM,24.368,55.265,,,,
3784,07/12/22 05:16:30 AM,24.368,55.265,,,,
3785,07/12/22 05:17:00 AM,24.368,55.296,,,,
3786,07/12/22 05:17:30 AM,24.368,55.265,,,,
3787,07/12/22 05:18:00 AM,24.368,55.265,,,,
3788,07/12/22 05:18:30 AM,24.368,55.328,,,,
3789,07/12/22 05:19:00 AM,24.368,55.296,,,,
3790,07/12/22 05:19:30 AM,24.368,55.296,,,,
3791,07/12/22 05:20:00 AM,24.344,55.324,,,,
3792,07/12/22 05:20:30 AM,24.344,55.324,,,,
3793,07/12/22 05:21:00 AM,24.368,55.328,,,,
3794,07/12/22 05:21:30 AM,24.344,55.324,,,,
3795,07/12/22 05:22:00 AM,24.344,55.387,,,,
3796,07/12/22 05:22:30 AM,24.344,55.355,,,,
3797,07/12/22 05:23:00 AM,24.344,55.387,,,,
3798,07/12/22 05:23:30 AM,24.344,55.418,,,,
3799,07/12/22 05:24:00 AM,24.344,55.449,,,,
3800,07/12/22 05:24:30 AM,24.344,55.449,,,,
3801,07/12/22 05:25:00 AM,24.344,55.449,,,,
3802,07/12/22 05:25:30 AM,24.344,55.449,,,,
3803,07/12/22 05:26:00 AM,24.344,55.449,,,,
3804,07/12/22 05:26:30 AM,24.344,55.480,,,,
3805,07/12/22 05:27:00 AM,24.344,55.512,,,,
3806,07/12/22 05:27:30 AM,24.344,55.512,,,,
3807,07/12/22 05:28:00 AM,24.344,55.543,,,,
3808,07/12/22 05:28:30 AM,24.344,55.543,,,,
3809,07/12/22 05:29:00 AM,24.344,55.574,,,,
3810,07/12/22 05:29:30 AM,24.320,55.602,,,,
3811,07/12/22 05:30:00 AM,24.344,55.636,,,,
3812,07/12/22 05:30:30 AM,24.344,55.636,,,,
3813,07/12/22 05:31:00 AM,24.320,55.664,,,,
3814,07/12/22 05:31:30 AM,24.320,55.695,,,,
3815,07/12/22 05:32:00 AM,24.320,55.695,,,,
3816,07/12/22 05:32:30 AM,24.320,55.695,,,,
3817,07/12/22 05:33:00 AM,24.320,55.727,,,,
3818,07/12/22 05:33:30 AM,24.320,55.695,,,,
3819,07/12/22 05:34:00 AM,24.320,55.758,,,,
3820,07/12/22 05:34:30 AM,24.320,55.727,,,,
3821,07/12/22 05:35:00 AM,24.320,55.758,,,,
3822,07/12/22 05:35:30 AM,24.320,55.789,,,,
3823,07/12/22 05:36:00 AM,24.320,55.789,,,,
3824,07/12/22 05:36:30 AM,24.320,55.758,,,,
3825,07/12/22 05:37:00 AM,24.320,55.789,,,,
3826,07/12/22 05:37:30 AM,24.320,55.820,,,,
3827,07/12/22 05:38:00 AM,24.320,55.820,,,,
3828,07/12/22 05:38:30 AM,24.320,55.820,,,,
3829,07/12/22 05:39:00 AM,24.296,55.817,,,,
3830,07/12/22 05:39:30 AM,24.296,55.817,,,,
3831,07/12/22 05:40:00 AM,24.320,55.820,,,,
3832,07/12/22 05:40:30 AM,24.296,55.879,,,,
3833,07/12/22 05:41:00 AM,24.296,55.879,,,,
3834,07/12/22 05:41:30 AM,24.296,55.879,,,,
3835,07/12/22 05:42:00 AM,24.296,55.910,,,,
3836,07/12/22 05:42:30 AM,24.296,55.910,,,,
3837,07/12/22 05:43:00 AM,24.296,55.941,,,,
3838,07/12/22 05:43:30 AM,24.296,55.941,,,,
3839,07/12/22 05:44:00 AM,24.296,55.973,,,,
3840,07/12/22 05:44:30 AM,24.296,56.004,,,,
3841,07/12/22 05:45:00 AM,24.296,56.035,,,,
3842,07/12/22 05:45:30 AM,24.296,56.066,,,,
3843,07/12/22 05:46:00 AM,24.296,56.066,,,,
3844,07/12/22 05:46:30 AM,24.296,56.097,,,,
3845,07/12/22 05:47:00 AM,24.296,56.128,,,,
3846,07/12/22 05:47:30 AM,24.296,56.097,,,,
3847,07/12/22 05:48:00 AM,24.296,56.160,,,,
3848,07/12/22 05:48:30 AM,24.296,56.191,,,,
3849,07/12/22 05:49:00 AM,24.272,56.281,,,,
3850,07/12/22 05:49:30 AM,24.272,56.312,,,,
3851,07/12/22 05:50:00 AM,24.272,56.312,,,,
3852,07/12/22 05:50:30 AM,24.272,56.343,,,,
3853,07/12/22 05:51:00 AM,24.272,56.405,,,,
3854,07/12/22 05:51:30 AM,24.272,56.405,,,,
3855,07/12/22 05:52:00 AM,24.272,56.405,,,,
3856,07/12/22 05:52:30 AM,24.272,56.468,,,,
3857,07/12/22 05:53:00 AM,24.272,56.468,,,,
3858,07/12/22 05:53:30 AM,24.272,56.499,,,,
3859,07/12/22 05:54:00 AM,24.272,56.405,,,,
3860,07/12/22 05:54:30 AM,24.248,56.464,,,,
3861,07/12/22 05:55:00 AM,24.248,56.464,,,,
3862,07/12/22 05:55:30 AM,24.248,56.526,,,,
3863,07/12/22 05:56:00 AM,24.248,56.588,,,,
3864,07/12/22 05:56:30 AM,24.248,56.620,,,,
3865,07/12/22 05:57:00 AM,24.248,56.588,,,,
3866,07/12/22 05:57:30 AM,24.248,56.588,,,,
3867,07/12/22 05:58:00 AM,24.248,56.620,,,,
3868,07/12/22 05:58:30 AM,24.248,56.620,,,,
3869,07/12/22 05:59:00 AM,24.248,56.620,,,,
3870,07/12/22 05:59:30 AM,24.248,56.620,,,,
3871,07/12/22 06:00:00 AM,24.248,56.620,,,,
3872,07/12/22 06:00:30 AM,24.248,56.651,,,,
3873,07/12/22 06:01:00 AM,24.248,56.651,,,,
3874,07/12/22 06:01:30 AM,24.248,56.651,,,,
3875,07/12/22 06:02:00 AM,24.248,56.651,,,,
3876,07/12/22 06:02:30 AM,24.248,56.651,,,,
3877,07/12/22 06:03:00 AM,24.248,56.651,,,,
3878,07/12/22 06:03:30 AM,24.223,56.647,,,,
3879,07/12/22 06:04:00 AM,24.223,56.647,,,,
3880,07/12/22 06:04:30 AM,24.223,56.647,,,,
3881,07/12/22 06:05:00 AM,24.248,56.682,,,,
3882,07/12/22 06:05:30 AM,24.223,56.678,,,,
3883,07/12/22 06:06:00 AM,24.248,56.682,,,,
3884,07/12/22 06:06:30 AM,24.223,56.678,,,,
3885,07/12/22 06:07:00 AM,24.223,56.678,,,,
3886,07/12/22 06:07:30 AM,24.223,56.709,,,,
3887,07/12/22 06:08:00 AM,24.223,56.709,,,,
3888,07/12/22 06:08:30 AM,24.223,56.678,,,,
3889,07/12/22 06:09:00 AM,24.248,56.713,,,,
3890,07/12/22 06:09:30 AM,24.223,56.709,,,,
3891,07/12/22 06:10:00 AM,24.223,56.709,,,,
3892,07/12/22 06:10:30 AM,24.223,56.678,,,,
3893,07/12/22 06:11:00 AM,24.223,56.678,,,,
3894,07/12/22 06:11:30 AM,24.223,56.709,,,,
3895,07/12/22 06:12:00 AM,24.223,56.678,,,,
3896,07/12/22 06:12:30 AM,24.223,56.678,,,,
3897,07/12/22 06:13:00 AM,24.223,56.678,,,,
3898,07/12/22 06:13:30 AM,24.223,56.678,,,,
3899,07/12/22 06:14:00 AM,24.223,56.709,,,,
3900,07/12/22 06:14:30 AM,24.223,56.678,,,,
3901,07/12/22 06:15:00 AM,24.223,56.678,,,,
3902,07/12/22 06:15:30 AM,24.223,56.709,,,,
3903,07/12/22 06:16:00 AM,24.248,56.682,,,,
3904,07/12/22 06:16:30 AM,24.223,56.678,,,,
3905,07/12/22 06:17:00 AM,24.223,56.678,,,,
3906,07/12/22 06:17:30 AM,24.223,56.740,,,,
3907,07/12/22 06:18:00 AM,24.223,56.740,,,,
3908,07/12/22 06:18:30 AM,24.223,56.678,,,,
3909,07/12/22 06:19:00 AM,24.223,56.740,,,,
3910,07/12/22 06:19:30 AM,24.223,56.772,,,,
3911,07/12/22 06:20:00 AM,24.223,56.678,,,,
3912,07/12/22 06:20:30 AM,24.223,56.678,,,,
3913,07/12/22 06:21:00 AM,24.223,56.678,,,,
3914,07/12/22 06:21:30 AM,24.223,56.647,,,,
3915,07/12/22 06:22:00 AM,24.223,56.647,,,,
3916,07/12/22 06:22:30 AM,24.223,56.678,,,,
3917,07/12/22 06:23:00 AM,24.199,56.706,,,,
3918,07/12/22 06:23:30 AM,24.199,56.675,,,,
3919,07/12/22 06:24:00 AM,24.199,56.706,,,,
3920,07/12/22 06:24:30 AM,24.199,56.675,,,,
3921,07/12/22 06:25:00 AM,24.199,56.737,,,,
3922,07/12/22 06:25:30 AM,24.199,56.799,,,,
3923,07/12/22 06:26:00 AM,24.199,56.706,,,,
3924,07/12/22 06:26:30 AM,24.199,56.675,,,,
3925,07/12/22 06:27:00 AM,24.199,56.799,,,,
3926,07/12/22 06:27:30 AM,24.199,56.799,,,,
3927,07/12/22 06:28:00 AM,24.199,56.644,,,,
3928,07/12/22 06:28:30 AM,24.199,56.675,,,,
3929,07/12/22 06:29:00 AM,24.199,56.737,,,,
3930,07/12/22 06:29:30 AM,24.199,56.706,,,,
3931,07/12/22 06:30:00 AM,24.199,56.799,,,,
3932,07/12/22 06:30:30 AM,24.175,56.702,,,,
3933,07/12/22 06:31:00 AM,24.175,56.702,,,,
3934,07/12/22 06:31:30 AM,24.175,56.733,,,,
3935,07/12/22 06:32:00 AM,24.175,56.702,,,,
3936,07/12/22 06:32:30 AM,24.199,56.737,,,,
3937,07/12/22 06:33:00 AM,24.175,56.795,,,,
3938,07/12/22 06:33:30 AM,24.175,56.795,,,,
3939,07/12/22 06:34:00 AM,24.175,56.764,,,,
3940,07/12/22 06:34:30 AM,24.175,56.764,,,,
3941,07/12/22 06:35:00 AM,24.175,56.733,,,,
3942,07/12/22 06:35:30 AM,24.175,56.733,,,,
3943,07/12/22 06:36:00 AM,24.175,56.702,,,,
3944,07/12/22 06:36:30 AM,24.175,56.733,,,,
3945,07/12/22 06:37:00 AM,24.175,56.702,,,,
3946,07/12/22 06:37:30 AM,24.175,56.702,,,,
3947,07/12/22 06:38:00 AM,24.175,56.702,,,,
3948,07/12/22 06:38:30 AM,24.151,56.730,,,,
3949,07/12/22 06:39:00 AM,24.175,56.827,,,,
3950,07/12/22 06:39:30 AM,24.151,56.854,,,,
3951,07/12/22 06:40:00 AM,24.151,56.761,,,,
3952,07/12/22 06:40:30 AM,24.151,56.792,,,,
3953,07/12/22 06:41:00 AM,24.151,56.699,,,,
3954,07/12/22 06:41:30 AM,24.151,56.823,,,,
3955,07/12/22 06:42:00 AM,24.151,56.792,,,,
3956,07/12/22 06:42:30 AM,24.151,56.730,,,,
3957,07/12/22 06:43:00 AM,24.151,56.761,,,,
3958,07/12/22 06:43:30 AM,24.151,56.823,,,,
3959,07/12/22 06:44:00 AM,24.151,56.854,,,,
3960,07/12/22 06:44:30 AM,24.151,56.854,,,,
3961,07/12/22 06:45:00 AM,24.151,56.792,,,,
3962,07/12/22 06:45:30 AM,24.151,56.761,,,,
3963,07/12/22 06:46:00 AM,24.151,56.792,,,,
3964,07/12/22 06:46:30 AM,24.151,56.854,,,,
3965,07/12/22 06:47:00 AM,24.151,56.792,,,,
3966,07/12/22 06:47:30 AM,24.151,56.823,,,,
3967,07/12/22 06:48:00 AM,24.127,56.757,,,,
3968,07/12/22 06:48:30 AM,24.151,56.792,,,,
3969,07/12/22 06:49:00 AM,24.151,56.823,,,,
3970,07/12/22 06:49:30 AM,24.151,56.792,,,,
3971,07/12/22 06:50:00 AM,24.151,56.792,,,,
3972,07/12/22 06:50:30 AM,24.151,56.885,,,,
3973,07/12/22 06:51:00 AM,24.151,56.823,,,,
3974,07/12/22 06:51:30 AM,24.127,56.819,,,,
3975,07/12/22 06:52:00 AM,24.151,56.823,,,,
3976,07/12/22 06:52:30 AM,24.127,56.819,,,,
3977,07/12/22 06:53:00 AM,24.151,56.823,,,,
3978,07/12/22 06:53:30 AM,24.127,56.819,,,,
3979,07/12/22 06:54:00 AM,24.127,56.850,,,,
3980,07/12/22 06:54:30 AM,24.151,56.823,,,,
3981,07/12/22 06:55:00 AM,24.127,56.819,,,,
3982,07/12/22 06:55:30 AM,24.127,56.819,,,,
3983,07/12/22 06:56:00 AM,24.127,56.819,,,,
3984,07/12/22 06:56:30 AM,24.127,56.913,,,,
3985,07/12/22 06:57:00 AM,24.151,56.916,,,,
3986,07/12/22 06:57:30 AM,24.127,56.913,,,,
3987,07/12/22 06:58:00 AM,24.127,56.913,,,,
3988,07/12/22 06:58:30 AM,24.127,56.913,,,,
3989,07/12/22 06:59:00 AM,24.127,56.944,,,,
3990,07/12/22 06:59:30 AM,24.127,56.913,,,,
3991,07/12/22 07:00:00 AM,24.127,56.913,,,,
3992,07/12/22 07:00:30 AM,24.127,56.975,,,,
3993,07/12/22 07:01:00 AM,24.127,56.975,,,,
3994,07/12/22 07:01:30 AM,24.127,56.975,,,,
3995,07/12/22 07:02:00 AM,24.127,56.975,,,,
3996,07/12/22 07:02:30 AM,24.127,56.944,,,,
3997,07/12/22 07:03:00 AM,24.127,56.975,,,,
3998,07/12/22 07:03:30 AM,24.127,56.944,,,,
3999,07/12/22 07:04:00 AM,24.127,56.975,,,,
4000,07/12/22 07:04:30 AM,24.127,56.975,,,,
4001,07/12/22 07:05:00 AM,24.127,56.975,,,,
4002,07/12/22 07:05:30 AM,24.127,57.006,,,,
4003,07/12/22 07:06:00 AM,24.127,56.975,,,,
4004,07/12/22 07:06:30 AM,24.127,56.944,,,,
4005,07/12/22 07:07:00 AM,24.127,56.944,,,,
4006,07/12/22 07:07:30 AM,24.127,56.975,,,,
4007,07/12/22 07:08:00 AM,24.127,56.944,,,,
4008,07/12/22 07:08:30 AM,24.127,57.006,,,,
4009,07/12/22 07:09:00 AM,24.103,57.002,,,,
4010,07/12/22 07:09:30 AM,24.127,56.913,,,,
4011,07/12/22 07:10:00 AM,24.127,56.944,,,,
4012,07/12/22 07:10:30 AM,24.103,56.971,,,,
4013,07/12/22 07:11:00 AM,24.127,56.975,,,,
4014,07/12/22 07:11:30 AM,24.127,57.037,,,,
4015,07/12/22 07:12:00 AM,24.103,57.064,,,,
4016,07/12/22 07:12:30 AM,24.127,57.006,,,,
4017,07/12/22 07:13:00 AM,24.103,57.033,,,,
4018,07/12/22 07:13:30 AM,24.127,56.975,,,,
4019,07/12/22 07:14:00 AM,24.103,57.064,,,,
4020,07/12/22 07:14:30 AM,24.127,57.037,,,,
4021,07/12/22 07:15:00 AM,24.103,57.002,,,,
4022,07/12/22 07:15:30 AM,24.103,56.940,,,,
4023,07/12/22 07:16:00 AM,24.103,57.002,,,,
4024,07/12/22 07:16:30 AM,24.127,56.944,,,,
4025,07/12/22 07:17:00 AM,24.103,57.033,,,,
4026,07/12/22 07:17:30 AM,24.103,56.940,,,,
4027,07/12/22 07:18:00 AM,24.103,56.971,,,,
4028,07/12/22 07:18:30 AM,24.103,56.971,,,,
4029,07/12/22 07:19:00 AM,24.103,57.033,,,,
4030,07/12/22 07:19:30 AM,24.103,57.095,,,,
4031,07/12/22 07:20:00 AM,24.103,56.971,,,,
4032,07/12/22 07:20:30 AM,24.103,56.971,,,,
4033,07/12/22 07:21:00 AM,24.103,57.002,,,,
4034,07/12/22 07:21:30 AM,24.103,57.002,,,,
4035,07/12/22 07:22:00 AM,24.079,56.999,,,,
4036,07/12/22 07:22:30 AM,24.103,57.064,,,,
4037,07/12/22 07:23:00 AM,24.079,57.030,,,,
4038,07/12/22 07:23:30 AM,24.103,57.033,,,,
4039,07/12/22 07:24:00 AM,24.079,57.123,,,,
4040,07/12/22 07:24:30 AM,24.079,57.061,,,,
4041,07/12/22 07:25:00 AM,24.079,57.092,,,,
4042,07/12/22 07:25:30 AM,24.103,57.064,,,,
4043,07/12/22 07:26:00 AM,24.079,56.999,,,,
4044,07/12/22 07:26:30 AM,24.079,56.999,,,,
4045,07/12/22 07:27:00 AM,24.103,57.064,,,,
4046,07/12/22 07:27:30 AM,24.079,57.092,,,,
4047,07/12/22 07:28:00 AM,24.103,57.064,,,,
4048,07/12/22 07:28:30 AM,24.079,57.030,,,,
4049,07/12/22 07:29:00 AM,24.079,57.092,,,,
4050,07/12/22 07:29:30 AM,24.079,57.154,,,,
4051,07/12/22 07:30:00 AM,24.079,57.061,,,,
4052,07/12/22 07:30:30 AM,24.079,57.061,,,,
4053,07/12/22 07:31:00 AM,24.079,57.030,,,,
4054,07/12/22 07:31:30 AM,24.079,57.030,,,,
4055,07/12/22 07:32:00 AM,24.079,57.092,,,,
4056,07/12/22 07:32:30 AM,24.079,57.092,,,,
4057,07/12/22 07:33:00 AM,24.079,57.061,,,,
4058,07/12/22 07:33:30 AM,24.079,57.061,,,,
4059,07/12/22 07:34:00 AM,24.079,57.030,,,,
4060,07/12/22 07:34:30 AM,24.079,57.030,,,,
4061,07/12/22 07:35:00 AM,24.079,57.123,,,,
4062,07/12/22 07:35:30 AM,24.079,57.061,,,,
4063,07/12/22 07:36:00 AM,24.079,57.092,,,,
4064,07/12/22 07:36:30 AM,24.079,57.154,,,,
4065,07/12/22 07:37:00 AM,24.079,57.185,,,,
4066,07/12/22 07:37:30 AM,24.079,57.123,,,,
4067,07/12/22 07:38:00 AM,24.079,57.092,,,,
4068,07/12/22 07:38:30 AM,24.079,57.092,,,,
4069,07/12/22 07:39:00 AM,24.079,57.061,,,,
4070,07/12/22 07:39:30 AM,24.079,57.123,,,,
4071,07/12/22 07:40:00 AM,24.079,57.154,,,,
4072,07/12/22 07:40:30 AM,24.079,57.154,,,,
4073,07/12/22 07:41:00 AM,24.079,57.154,,,,
4074,07/12/22 07:41:30 AM,24.079,57.123,,,,
4075,07/12/22 07:42:00 AM,24.079,57.216,,,,
4076,07/12/22 07:42:30 AM,24.055,57.212,,,,
4077,07/12/22 07:43:00 AM,24.079,57.216,,,,
4078,07/12/22 07:43:30 AM,24.079,57.185,,,,
4079,07/12/22 07:44:00 AM,24.079,57.185,,,,
4080,07/12/22 07:44:30 AM,24.079,57.185,,,,
4081,07/12/22 07:45:00 AM,24.079,57.185,,,,
4082,07/12/22 07:45:30 AM,24.079,57.123,,,,
4083,07/12/22 07:46:00 AM,24.079,57.154,,,,
4084,07/12/22 07:46:30 AM,24.079,57.154,,,,
4085,07/12/22 07:47:00 AM,24.055,57.119,,,,
4086,07/12/22 07:47:30 AM,24.079,57.216,,,,
4087,07/12/22 07:48:00 AM,24.079,57.154,,,,
4088,07/12/22 07:48:30 AM,24.079,57.185,,,,
4089,07/12/22 07:49:00 AM,24.079,57.154,,,,
4090,07/12/22 07:49:30 AM,24.079,57.185,,,,
4091,07/12/22 07:50:00 AM,24.079,57.185,,,,
4092,07/12/22 07:50:30 AM,24.079,57.216,,,,
4093,07/12/22 07:51:00 AM,24.079,57.216,,,,
4094,07/12/22 07:51:30 AM,24.079,57.216,,,,
4095,07/12/22 07:52:00 AM,24.079,57.185,,,,
4096,07/12/22 07:52:30 AM,24.079,57.278,,,,
4097,07/12/22 07:53:00 AM,24.079,57.247,,,,
4098,07/12/22 07:53:30 AM,24.079,57.278,,,,
4099,07/12/22 07:54:00 AM,24.079,57.278,,,,
4100,07/12/22 07:54:30 AM,24.079,57.247,,,,
4101,07/12/22 07:55:00 AM,24.079,57.216,,,,
4102,07/12/22 07:55:30 AM,24.079,57.216,,,,
4103,07/12/22 07:56:00 AM,24.079,57.216,,,,
4104,07/12/22 07:56:30 AM,24.079,57.185,,,,
4105,07/12/22 07:57:00 AM,24.079,57.216,,,,
4106,07/12/22 07:57:30 AM,24.079,57.185,,,,
4107,07/12/22 07:58:00 AM,24.079,57.154,,,,
4108,07/12/22 07:58:30 AM,24.103,57.157,,,,
4109,07/12/22 07:59:00 AM,24.079,57.185,,,,
4110,07/12/22 07:59:30 AM,24.079,57.216,,,,
4111,07/12/22 08:00:00 AM,24.079,57.216,,,,
4112,07/12/22 08:00:30 AM,24.079,57.278,,,,
