"Plot Title: TRH_2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10981298, SEN S/N: 10981298, LBL: Temp_2)","RH, % (LGR S/N: 10981298, SEN S/N: 10981298, LBL: RH_2)","Button Down (LGR S/N: 10981298)"
1134,08/17/22 01:26:30 AM,26.652,52.468,
1135,08/17/22 01:27:00 AM,26.676,52.471,
1136,08/17/22 01:27:30 AM,26.652,52.468,
1137,08/17/22 01:28:00 AM,26.676,52.503,
1138,08/17/22 01:28:30 AM,26.652,52.499,
1139,08/17/22 01:29:00 AM,26.652,52.468,
1140,08/17/22 01:29:30 AM,26.652,52.499,
1141,08/17/22 01:30:00 AM,26.652,52.468,
1142,08/17/22 01:30:30 AM,26.652,52.436,
1143,08/17/22 01:31:00 AM,26.652,52.436,
1144,08/17/22 01:31:30 AM,26.652,52.436,
1145,08/17/22 01:32:00 AM,26.652,52.436,
1146,08/17/22 01:32:30 AM,26.652,52.436,
1147,08/17/22 01:33:00 AM,26.652,52.436,
1148,08/17/22 01:33:30 AM,26.652,52.436,
1149,08/17/22 01:34:00 AM,26.652,52.468,
1150,08/17/22 01:34:30 AM,26.652,52.436,
1151,08/17/22 01:35:00 AM,26.652,52.436,
1152,08/17/22 01:35:30 AM,26.652,52.436,
1153,08/17/22 01:36:00 AM,26.652,52.436,
1154,08/17/22 01:36:30 AM,26.652,52.436,
1155,08/17/22 01:37:00 AM,26.652,52.436,
1156,08/17/22 01:37:30 AM,26.652,52.404,
1157,08/17/22 01:38:00 AM,26.652,52.404,
1158,08/17/22 01:38:30 AM,26.652,52.404,
1159,08/17/22 01:39:00 AM,26.652,52.372,
1160,08/17/22 01:39:30 AM,26.652,52.404,
1161,08/17/22 01:40:00 AM,26.652,52.372,
1162,08/17/22 01:40:30 AM,26.652,52.372,
1163,08/17/22 01:41:00 AM,26.652,52.372,
1164,08/17/22 01:41:30 AM,26.652,52.372,
1165,08/17/22 01:42:00 AM,26.652,52.404,
1166,08/17/22 01:42:30 AM,26.652,52.404,
1167,08/17/22 01:43:00 AM,26.652,52.404,
1168,08/17/22 01:43:30 AM,26.652,52.372,
1169,08/17/22 01:44:00 AM,26.628,52.369,
1170,08/17/22 01:44:30 AM,26.652,52.404,
1171,08/17/22 01:45:00 AM,26.652,52.372,
1172,08/17/22 01:45:30 AM,26.652,52.372,
1173,08/17/22 01:46:00 AM,26.652,52.372,
1174,08/17/22 01:46:30 AM,26.652,52.372,
1175,08/17/22 01:47:00 AM,26.652,52.372,
1176,08/17/22 01:47:30 AM,26.652,52.372,
1177,08/17/22 01:48:00 AM,26.628,52.369,
1178,08/17/22 01:48:30 AM,26.628,52.337,
1179,08/17/22 01:49:00 AM,26.628,52.369,
1180,08/17/22 01:49:30 AM,26.628,52.337,
1181,08/17/22 01:50:00 AM,26.628,52.369,
1182,08/17/22 01:50:30 AM,26.628,52.369,
1183,08/17/22 01:51:00 AM,26.652,52.340,
1184,08/17/22 01:51:30 AM,26.628,52.369,
1185,08/17/22 01:52:00 AM,26.628,52.337,
1186,08/17/22 01:52:30 AM,26.628,52.337,
1187,08/17/22 01:53:00 AM,26.628,52.337,
1188,08/17/22 01:53:30 AM,26.628,52.337,
1189,08/17/22 01:54:00 AM,26.628,52.337,
1190,08/17/22 01:54:30 AM,26.628,52.305,
1191,08/17/22 01:55:00 AM,26.628,52.337,
1192,08/17/22 01:55:30 AM,26.628,52.337,
1193,08/17/22 01:56:00 AM,26.628,52.305,
1194,08/17/22 01:56:30 AM,26.628,52.305,
1195,08/17/22 01:57:00 AM,26.628,52.305,
1196,08/17/22 01:57:30 AM,26.628,52.305,
1197,08/17/22 01:58:00 AM,26.628,52.337,
1198,08/17/22 01:58:30 AM,26.628,52.337,
1199,08/17/22 01:59:00 AM,26.628,52.337,
1200,08/17/22 01:59:30 AM,26.628,52.337,
1201,08/17/22 02:00:00 AM,26.628,52.337,
1202,08/17/22 02:00:30 AM,26.628,52.305,
1203,08/17/22 02:01:00 AM,26.628,52.337,
1204,08/17/22 02:01:30 AM,26.628,52.337,
1205,08/17/22 02:02:00 AM,26.628,52.305,
1206,08/17/22 02:02:30 AM,26.628,52.305,
1207,08/17/22 02:03:00 AM,26.628,52.305,
1208,08/17/22 02:03:30 AM,26.628,52.305,
1209,08/17/22 02:04:00 AM,26.628,52.305,
1210,08/17/22 02:04:30 AM,26.628,52.305,
1211,08/17/22 02:05:00 AM,26.628,52.337,
1212,08/17/22 02:05:30 AM,26.628,52.337,
1213,08/17/22 02:06:00 AM,26.603,52.302,
1214,08/17/22 02:06:30 AM,26.603,52.302,
1215,08/17/22 02:07:00 AM,26.628,52.242,
1216,08/17/22 02:07:30 AM,26.628,52.242,
1217,08/17/22 02:08:00 AM,26.603,52.238,
1218,08/17/22 02:08:30 AM,26.603,52.238,
1219,08/17/22 02:09:00 AM,26.628,52.210,
1220,08/17/22 02:09:30 AM,26.603,52.238,
1221,08/17/22 02:10:00 AM,26.603,52.238,
1222,08/17/22 02:10:30 AM,26.603,52.238,
1223,08/17/22 02:11:00 AM,26.603,52.238,
1224,08/17/22 02:11:30 AM,26.603,52.238,
1225,08/17/22 02:12:00 AM,26.603,52.238,
1226,08/17/22 02:12:30 AM,26.603,52.238,
1227,08/17/22 02:13:00 AM,26.603,52.238,
1228,08/17/22 02:13:30 AM,26.603,52.238,
1229,08/17/22 02:14:00 AM,26.603,52.238,
1230,08/17/22 02:14:30 AM,26.603,52.238,
1231,08/17/22 02:15:00 AM,26.603,52.270,
1232,08/17/22 02:15:30 AM,26.603,52.238,
1233,08/17/22 02:16:00 AM,26.603,52.238,
1234,08/17/22 02:16:30 AM,26.603,52.238,
1235,08/17/22 02:17:00 AM,26.603,52.207,
1236,08/17/22 02:17:30 AM,26.603,52.207,
1237,08/17/22 02:18:00 AM,26.603,52.238,
1238,08/17/22 02:18:30 AM,26.603,52.238,
1239,08/17/22 02:19:00 AM,26.603,52.238,
1240,08/17/22 02:19:30 AM,26.603,52.238,
1241,08/17/22 02:20:00 AM,26.603,52.207,
1242,08/17/22 02:20:30 AM,26.603,52.238,
1243,08/17/22 02:21:00 AM,26.603,52.207,
1244,08/17/22 02:21:30 AM,26.603,52.207,
1245,08/17/22 02:22:00 AM,26.603,52.175,
1246,08/17/22 02:22:30 AM,26.603,52.175,
1247,08/17/22 02:23:00 AM,26.603,52.207,
1248,08/17/22 02:23:30 AM,26.603,52.175,
1249,08/17/22 02:24:00 AM,26.579,52.172,
1250,08/17/22 02:24:30 AM,26.603,52.175,
1251,08/17/22 02:25:00 AM,26.579,52.140,
1252,08/17/22 02:25:30 AM,26.603,52.175,
1253,08/17/22 02:26:00 AM,26.579,52.172,
1254,08/17/22 02:26:30 AM,26.603,52.143,
1255,08/17/22 02:27:00 AM,26.579,52.172,
1256,08/17/22 02:27:30 AM,26.579,52.140,
1257,08/17/22 02:28:00 AM,26.579,52.140,
1258,08/17/22 02:28:30 AM,26.579,52.108,
1259,08/17/22 02:29:00 AM,26.579,52.140,
1260,08/17/22 02:29:30 AM,26.579,52.108,
1261,08/17/22 02:30:00 AM,26.579,52.108,
1262,08/17/22 02:30:30 AM,26.579,52.076,
1263,08/17/22 02:31:00 AM,26.579,52.108,
1264,08/17/22 02:31:30 AM,26.579,52.108,
1265,08/17/22 02:32:00 AM,26.579,52.108,
1266,08/17/22 02:32:30 AM,26.579,52.076,
1267,08/17/22 02:33:00 AM,26.579,52.076,
1268,08/17/22 02:33:30 AM,26.579,52.076,
1269,08/17/22 02:34:00 AM,26.579,52.076,
1270,08/17/22 02:34:30 AM,26.579,52.076,
1271,08/17/22 02:35:00 AM,26.579,52.013,
1272,08/17/22 02:35:30 AM,26.579,51.981,
1273,08/17/22 02:36:00 AM,26.579,51.981,
1274,08/17/22 02:36:30 AM,26.579,51.981,
1275,08/17/22 02:37:00 AM,26.554,52.009,
1276,08/17/22 02:37:30 AM,26.579,51.981,
1277,08/17/22 02:38:00 AM,26.554,51.977,
1278,08/17/22 02:38:30 AM,26.554,51.977,
1279,08/17/22 02:39:00 AM,26.554,51.977,
1280,08/17/22 02:39:30 AM,26.554,51.977,
1281,08/17/22 02:40:00 AM,26.554,51.977,
1282,08/17/22 02:40:30 AM,26.554,51.946,
1283,08/17/22 02:41:00 AM,26.554,51.977,
1284,08/17/22 02:41:30 AM,26.554,51.946,
1285,08/17/22 02:42:00 AM,26.554,51.946,
1286,08/17/22 02:42:30 AM,26.554,51.946,
1287,08/17/22 02:43:00 AM,26.554,51.946,
1288,08/17/22 02:43:30 AM,26.554,51.977,
1289,08/17/22 02:44:00 AM,26.554,51.946,
1290,08/17/22 02:44:30 AM,26.554,51.946,
1291,08/17/22 02:45:00 AM,26.554,51.946,
1292,08/17/22 02:45:30 AM,26.554,51.946,
1293,08/17/22 02:46:00 AM,26.530,51.942,
1294,08/17/22 02:46:30 AM,26.554,51.914,
1295,08/17/22 02:47:00 AM,26.554,51.914,
1296,08/17/22 02:47:30 AM,26.554,51.914,
1297,08/17/22 02:48:00 AM,26.530,51.910,
1298,08/17/22 02:48:30 AM,26.554,51.914,
1299,08/17/22 02:49:00 AM,26.530,51.910,
1300,08/17/22 02:49:30 AM,26.530,51.942,
1301,08/17/22 02:50:00 AM,26.530,51.942,
1302,08/17/22 02:50:30 AM,26.530,51.942,
1303,08/17/22 02:51:00 AM,26.530,51.910,
1304,08/17/22 02:51:30 AM,26.530,51.910,
1305,08/17/22 02:52:00 AM,26.530,51.910,
1306,08/17/22 02:52:30 AM,26.530,51.942,
1307,08/17/22 02:53:00 AM,26.530,51.910,
1308,08/17/22 02:53:30 AM,26.530,51.910,
1309,08/17/22 02:54:00 AM,26.530,51.910,
1310,08/17/22 02:54:30 AM,26.530,51.910,
1311,08/17/22 02:55:00 AM,26.530,51.910,
1312,08/17/22 02:55:30 AM,26.530,51.910,
1313,08/17/22 02:56:00 AM,26.530,51.910,
1314,08/17/22 02:56:30 AM,26.505,51.907,
1315,08/17/22 02:57:00 AM,26.530,51.910,
1316,08/17/22 02:57:30 AM,26.530,51.910,
1317,08/17/22 02:58:00 AM,26.530,51.910,
1318,08/17/22 02:58:30 AM,26.505,51.907,
1319,08/17/22 02:59:00 AM,26.530,51.910,
1320,08/17/22 02:59:30 AM,26.505,51.907,
1321,08/17/22 03:00:00 AM,26.505,51.907,
1322,08/17/22 03:00:30 AM,26.505,51.907,
1323,08/17/22 03:01:00 AM,26.505,51.907,
1324,08/17/22 03:01:30 AM,26.505,51.907,
1325,08/17/22 03:02:00 AM,26.505,51.907,
1326,08/17/22 03:02:30 AM,26.505,51.907,
1327,08/17/22 03:03:00 AM,26.505,51.907,
1328,08/17/22 03:03:30 AM,26.505,51.907,
1329,08/17/22 03:04:00 AM,26.505,51.907,
1330,08/17/22 03:04:30 AM,26.505,51.907,
1331,08/17/22 03:05:00 AM,26.505,51.907,
1332,08/17/22 03:05:30 AM,26.505,51.907,
1333,08/17/22 03:06:00 AM,26.505,51.907,
1334,08/17/22 03:06:30 AM,26.505,51.907,
1335,08/17/22 03:07:00 AM,26.505,51.907,
1336,08/17/22 03:07:30 AM,26.505,51.907,
1337,08/17/22 03:08:00 AM,26.505,51.907,
1338,08/17/22 03:08:30 AM,26.481,51.904,
1339,08/17/22 03:09:00 AM,26.505,51.907,
1340,08/17/22 03:09:30 AM,26.505,51.907,
1341,08/17/22 03:10:00 AM,26.505,51.907,
1342,08/17/22 03:10:30 AM,26.481,51.904,
1343,08/17/22 03:11:00 AM,26.505,51.907,
1344,08/17/22 03:11:30 AM,26.505,51.907,
1345,08/17/22 03:12:00 AM,26.505,51.907,
1346,08/17/22 03:12:30 AM,26.505,51.907,
1347,08/17/22 03:13:00 AM,26.481,51.904,
1348,08/17/22 03:13:30 AM,26.505,51.907,
1349,08/17/22 03:14:00 AM,26.481,51.904,
1350,08/17/22 03:14:30 AM,26.481,51.904,
1351,08/17/22 03:15:00 AM,26.505,51.907,
1352,08/17/22 03:15:30 AM,26.481,51.904,
1353,08/17/22 03:16:00 AM,26.481,51.904,
1354,08/17/22 03:16:30 AM,26.481,51.936,
1355,08/17/22 03:17:00 AM,26.481,51.904,
1356,08/17/22 03:17:30 AM,26.481,51.904,
1357,08/17/22 03:18:00 AM,26.481,51.904,
1358,08/17/22 03:18:30 AM,26.505,51.907,
1359,08/17/22 03:19:00 AM,26.481,51.904,
1360,08/17/22 03:19:30 AM,26.481,51.904,
1361,08/17/22 03:20:00 AM,26.481,51.936,
1362,08/17/22 03:20:30 AM,26.481,51.904,
1363,08/17/22 03:21:00 AM,26.481,51.904,
1364,08/17/22 03:21:30 AM,26.481,51.904,
1365,08/17/22 03:22:00 AM,26.481,51.872,
1366,08/17/22 03:22:30 AM,26.481,51.872,
1367,08/17/22 03:23:00 AM,26.481,51.840,
1368,08/17/22 03:23:30 AM,26.481,51.872,
1369,08/17/22 03:24:00 AM,26.481,51.840,
1370,08/17/22 03:24:30 AM,26.481,51.872,
1371,08/17/22 03:25:00 AM,26.481,51.872,
1372,08/17/22 03:25:30 AM,26.481,51.872,
1373,08/17/22 03:26:00 AM,26.481,51.840,
1374,08/17/22 03:26:30 AM,26.481,51.872,
1375,08/17/22 03:27:00 AM,26.481,51.840,
1376,08/17/22 03:27:30 AM,26.481,51.872,
1377,08/17/22 03:28:00 AM,26.481,51.872,
1378,08/17/22 03:28:30 AM,26.481,51.840,
1379,08/17/22 03:29:00 AM,26.481,51.872,
1380,08/17/22 03:29:30 AM,26.481,51.840,
1381,08/17/22 03:30:00 AM,26.481,51.840,
1382,08/17/22 03:30:30 AM,26.481,51.840,
1383,08/17/22 03:31:00 AM,26.481,51.872,
1384,08/17/22 03:31:30 AM,26.481,51.872,
1385,08/17/22 03:32:00 AM,26.481,51.872,
1386,08/17/22 03:32:30 AM,26.481,51.840,
1387,08/17/22 03:33:00 AM,26.481,51.840,
1388,08/17/22 03:33:30 AM,26.481,51.872,
1389,08/17/22 03:34:00 AM,26.481,51.840,
1390,08/17/22 03:34:30 AM,26.481,51.840,
1391,08/17/22 03:35:00 AM,26.456,51.837,
1392,08/17/22 03:35:30 AM,26.456,51.837,
1393,08/17/22 03:36:00 AM,26.481,51.840,
1394,08/17/22 03:36:30 AM,26.481,51.840,
1395,08/17/22 03:37:00 AM,26.456,51.837,
1396,08/17/22 03:37:30 AM,26.481,51.840,
1397,08/17/22 03:38:00 AM,26.481,51.840,
1398,08/17/22 03:38:30 AM,26.456,51.837,
1399,08/17/22 03:39:00 AM,26.456,51.805,
1400,08/17/22 03:39:30 AM,26.456,51.837,
1401,08/17/22 03:40:00 AM,26.456,51.805,
1402,08/17/22 03:40:30 AM,26.456,51.837,
1403,08/17/22 03:41:00 AM,26.481,51.840,
1404,08/17/22 03:41:30 AM,26.456,51.837,
1405,08/17/22 03:42:00 AM,26.456,51.837,
1406,08/17/22 03:42:30 AM,26.456,51.837,
1407,08/17/22 03:43:00 AM,26.456,51.837,
1408,08/17/22 03:43:30 AM,26.456,51.837,
1409,08/17/22 03:44:00 AM,26.456,51.837,
1410,08/17/22 03:44:30 AM,26.456,51.837,
1411,08/17/22 03:45:00 AM,26.456,51.837,
1412,08/17/22 03:45:30 AM,26.456,51.837,
1413,08/17/22 03:46:00 AM,26.456,51.837,
1414,08/17/22 03:46:30 AM,26.456,51.837,
1415,08/17/22 03:47:00 AM,26.456,51.837,
1416,08/17/22 03:47:30 AM,26.456,51.837,
1417,08/17/22 03:48:00 AM,26.456,51.837,
1418,08/17/22 03:48:30 AM,26.456,51.837,
1419,08/17/22 03:49:00 AM,26.456,51.837,
1420,08/17/22 03:49:30 AM,26.456,51.837,
1421,08/17/22 03:50:00 AM,26.456,51.837,
1422,08/17/22 03:50:30 AM,26.456,51.837,
1423,08/17/22 03:51:00 AM,26.456,51.837,
1424,08/17/22 03:51:30 AM,26.456,51.773,
1425,08/17/22 03:52:00 AM,26.456,51.805,
1426,08/17/22 03:52:30 AM,26.456,51.805,
1427,08/17/22 03:53:00 AM,26.456,51.805,
1428,08/17/22 03:53:30 AM,26.456,51.805,
1429,08/17/22 03:54:00 AM,26.456,51.837,
1430,08/17/22 03:54:30 AM,26.432,51.834,
1431,08/17/22 03:55:00 AM,26.432,51.834,
1432,08/17/22 03:55:30 AM,26.456,51.837,
1433,08/17/22 03:56:00 AM,26.456,51.773,
1434,08/17/22 03:56:30 AM,26.456,51.773,
1435,08/17/22 03:57:00 AM,26.456,51.773,
1436,08/17/22 03:57:30 AM,26.456,51.773,
1437,08/17/22 03:58:00 AM,26.432,51.770,
1438,08/17/22 03:58:30 AM,26.456,51.773,
1439,08/17/22 03:59:00 AM,26.432,51.770,
1440,08/17/22 03:59:30 AM,26.432,51.770,
1441,08/17/22 04:00:00 AM,26.456,51.773,
1442,08/17/22 04:00:30 AM,26.432,51.770,
1443,08/17/22 04:01:00 AM,26.432,51.770,
1444,08/17/22 04:01:30 AM,26.432,51.770,
1445,08/17/22 04:02:00 AM,26.432,51.802,
1446,08/17/22 04:02:30 AM,26.456,51.805,
1447,08/17/22 04:03:00 AM,26.432,51.770,
1448,08/17/22 04:03:30 AM,26.432,51.770,
1449,08/17/22 04:04:00 AM,26.432,51.770,
1450,08/17/22 04:04:30 AM,26.432,51.770,
1451,08/17/22 04:05:00 AM,26.432,51.802,
1452,08/17/22 04:05:30 AM,26.432,51.802,
1453,08/17/22 04:06:00 AM,26.432,51.802,
1454,08/17/22 04:06:30 AM,26.432,51.802,
1455,08/17/22 04:07:00 AM,26.432,51.802,
1456,08/17/22 04:07:30 AM,26.432,51.802,
1457,08/17/22 04:08:00 AM,26.432,51.802,
1458,08/17/22 04:08:30 AM,26.432,51.802,
1459,08/17/22 04:09:00 AM,26.432,51.802,
1460,08/17/22 04:09:30 AM,26.432,51.802,
1461,08/17/22 04:10:00 AM,26.432,51.802,
1462,08/17/22 04:10:30 AM,26.432,51.770,
1463,08/17/22 04:11:00 AM,26.432,51.802,
1464,08/17/22 04:11:30 AM,26.432,51.802,
1465,08/17/22 04:12:00 AM,26.432,51.802,
1466,08/17/22 04:12:30 AM,26.432,51.770,
1467,08/17/22 04:13:00 AM,26.432,51.770,
1468,08/17/22 04:13:30 AM,26.432,51.802,
1469,08/17/22 04:14:00 AM,26.432,51.802,
1470,08/17/22 04:14:30 AM,26.432,51.770,
1471,08/17/22 04:15:00 AM,26.432,51.770,
1472,08/17/22 04:15:30 AM,26.432,51.770,
1473,08/17/22 04:16:00 AM,26.407,51.767,
1474,08/17/22 04:16:30 AM,26.407,51.767,
1475,08/17/22 04:17:00 AM,26.432,51.770,
1476,08/17/22 04:17:30 AM,26.432,51.738,
1477,08/17/22 04:18:00 AM,26.432,51.770,
1478,08/17/22 04:18:30 AM,26.407,51.735,
1479,08/17/22 04:19:00 AM,26.407,51.735,
1480,08/17/22 04:19:30 AM,26.432,51.770,
1481,08/17/22 04:20:00 AM,26.407,51.767,
1482,08/17/22 04:20:30 AM,26.407,51.767,
1483,08/17/22 04:21:00 AM,26.432,51.770,
1484,08/17/22 04:21:30 AM,26.432,51.770,
1485,08/17/22 04:22:00 AM,26.407,51.767,
1486,08/17/22 04:22:30 AM,26.407,51.767,
1487,08/17/22 04:23:00 AM,26.407,51.767,
1488,08/17/22 04:23:30 AM,26.407,51.767,
1489,08/17/22 04:24:00 AM,26.432,51.770,
1490,08/17/22 04:24:30 AM,26.407,51.767,
1491,08/17/22 04:25:00 AM,26.407,51.799,
1492,08/17/22 04:25:30 AM,26.407,51.799,
1493,08/17/22 04:26:00 AM,26.407,51.767,
1494,08/17/22 04:26:30 AM,26.407,51.799,
1495,08/17/22 04:27:00 AM,26.407,51.767,
1496,08/17/22 04:27:30 AM,26.407,51.767,
1497,08/17/22 04:28:00 AM,26.407,51.767,
1498,08/17/22 04:28:30 AM,26.407,51.767,
1499,08/17/22 04:29:00 AM,26.407,51.767,
1500,08/17/22 04:29:30 AM,26.407,51.735,
1501,08/17/22 04:30:00 AM,26.407,51.735,
1502,08/17/22 04:30:30 AM,26.407,51.735,
1503,08/17/22 04:31:00 AM,26.407,51.735,
1504,08/17/22 04:31:30 AM,26.407,51.735,
1505,08/17/22 04:32:00 AM,26.407,51.735,
1506,08/17/22 04:32:30 AM,26.407,51.735,
1507,08/17/22 04:33:00 AM,26.407,51.735,
1508,08/17/22 04:33:30 AM,26.407,51.735,
1509,08/17/22 04:34:00 AM,26.407,51.735,
1510,08/17/22 04:34:30 AM,26.407,51.767,
1511,08/17/22 04:35:00 AM,26.407,51.767,
1512,08/17/22 04:35:30 AM,26.407,51.767,
1513,08/17/22 04:36:00 AM,26.407,51.767,
1514,08/17/22 04:36:30 AM,26.407,51.767,
1515,08/17/22 04:37:00 AM,26.407,51.799,
1516,08/17/22 04:37:30 AM,26.407,51.767,
1517,08/17/22 04:38:00 AM,26.407,51.767,
1518,08/17/22 04:38:30 AM,26.407,51.767,
1519,08/17/22 04:39:00 AM,26.383,51.763,
1520,08/17/22 04:39:30 AM,26.407,51.767,
1521,08/17/22 04:40:00 AM,26.383,51.763,
1522,08/17/22 04:40:30 AM,26.407,51.735,
1523,08/17/22 04:41:00 AM,26.383,51.732,
1524,08/17/22 04:41:30 AM,26.407,51.767,
1525,08/17/22 04:42:00 AM,26.407,51.735,
1526,08/17/22 04:42:30 AM,26.407,51.767,
1527,08/17/22 04:43:00 AM,26.383,51.732,
1528,08/17/22 04:43:30 AM,26.407,51.703,
1529,08/17/22 04:44:00 AM,26.383,51.732,
1530,08/17/22 04:44:30 AM,26.383,51.763,
1531,08/17/22 04:45:00 AM,26.383,51.763,
1532,08/17/22 04:45:30 AM,26.383,51.795,
1533,08/17/22 04:46:00 AM,26.407,51.767,
1534,08/17/22 04:46:30 AM,26.383,51.763,
1535,08/17/22 04:47:00 AM,26.383,51.763,
1536,08/17/22 04:47:30 AM,26.383,51.763,
1537,08/17/22 04:48:00 AM,26.383,51.763,
1538,08/17/22 04:48:30 AM,26.383,51.795,
1539,08/17/22 04:49:00 AM,26.383,51.763,
1540,08/17/22 04:49:30 AM,26.383,51.795,
1541,08/17/22 04:50:00 AM,26.383,51.795,
1542,08/17/22 04:50:30 AM,26.383,51.763,
1543,08/17/22 04:51:00 AM,26.383,51.795,
1544,08/17/22 04:51:30 AM,26.383,51.763,
1545,08/17/22 04:52:00 AM,26.383,51.763,
1546,08/17/22 04:52:30 AM,26.383,51.763,
1547,08/17/22 04:53:00 AM,26.383,51.763,
1548,08/17/22 04:53:30 AM,26.383,51.795,
1549,08/17/22 04:54:00 AM,26.383,51.827,
1550,08/17/22 04:54:30 AM,26.383,51.827,
1551,08/17/22 04:55:00 AM,26.383,51.827,
1552,08/17/22 04:55:30 AM,26.383,51.859,
1553,08/17/22 04:56:00 AM,26.383,51.859,
1554,08/17/22 04:56:30 AM,26.383,51.891,
1555,08/17/22 04:57:00 AM,26.383,51.891,
1556,08/17/22 04:57:30 AM,26.383,51.859,
1557,08/17/22 04:58:00 AM,26.383,51.859,
1558,08/17/22 04:58:30 AM,26.383,51.795,
1559,08/17/22 04:59:00 AM,26.383,51.827,
1560,08/17/22 04:59:30 AM,26.383,51.827,
1561,08/17/22 05:00:00 AM,26.383,51.827,
1562,08/17/22 05:00:30 AM,26.383,51.827,
1563,08/17/22 05:01:00 AM,26.383,51.827,
1564,08/17/22 05:01:30 AM,26.383,51.827,
1565,08/17/22 05:02:00 AM,26.383,51.827,
1566,08/17/22 05:02:30 AM,26.383,51.827,
1567,08/17/22 05:03:00 AM,26.383,51.827,
1568,08/17/22 05:03:30 AM,26.383,51.827,
1569,08/17/22 05:04:00 AM,26.383,51.859,
1570,08/17/22 05:04:30 AM,26.383,51.859,
1571,08/17/22 05:05:00 AM,26.383,51.859,
1572,08/17/22 05:05:30 AM,26.383,51.827,
1573,08/17/22 05:06:00 AM,26.383,51.827,
1574,08/17/22 05:06:30 AM,26.383,51.859,
1575,08/17/22 05:07:00 AM,26.383,51.859,
1576,08/17/22 05:07:30 AM,26.383,51.859,
1577,08/17/22 05:08:00 AM,26.383,51.859,
1578,08/17/22 05:08:30 AM,26.383,51.827,
1579,08/17/22 05:09:00 AM,26.383,51.891,
1580,08/17/22 05:09:30 AM,26.383,51.891,
1581,08/17/22 05:10:00 AM,26.383,51.891,
1582,08/17/22 05:10:30 AM,26.383,51.891,
1583,08/17/22 05:11:00 AM,26.383,51.891,
1584,08/17/22 05:11:30 AM,26.383,51.891,
1585,08/17/22 05:12:00 AM,26.383,51.891,
1586,08/17/22 05:12:30 AM,26.383,51.891,
1587,08/17/22 05:13:00 AM,26.359,51.919,
1588,08/17/22 05:13:30 AM,26.359,51.919,
1589,08/17/22 05:14:00 AM,26.359,51.951,
1590,08/17/22 05:14:30 AM,26.359,51.919,
1591,08/17/22 05:15:00 AM,26.359,51.951,
1592,08/17/22 05:15:30 AM,26.383,51.954,
1593,08/17/22 05:16:00 AM,26.359,51.951,
1594,08/17/22 05:16:30 AM,26.359,51.951,
1595,08/17/22 05:17:00 AM,26.359,51.951,
1596,08/17/22 05:17:30 AM,26.359,51.951,
1597,08/17/22 05:18:00 AM,26.359,51.919,
1598,08/17/22 05:18:30 AM,26.359,51.951,
1599,08/17/22 05:19:00 AM,26.359,51.951,
1600,08/17/22 05:19:30 AM,26.359,51.983,
1601,08/17/22 05:20:00 AM,26.359,51.951,
1602,08/17/22 05:20:30 AM,26.359,51.951,
1603,08/17/22 05:21:00 AM,26.359,51.951,
1604,08/17/22 05:21:30 AM,26.359,51.951,
1605,08/17/22 05:22:00 AM,26.359,51.951,
1606,08/17/22 05:22:30 AM,26.359,51.951,
1607,08/17/22 05:23:00 AM,26.359,51.983,
1608,08/17/22 05:23:30 AM,26.359,51.983,
1609,08/17/22 05:24:00 AM,26.359,52.014,
1610,08/17/22 05:24:30 AM,26.383,52.018,
1611,08/17/22 05:25:00 AM,26.359,52.014,
1612,08/17/22 05:25:30 AM,26.359,52.014,
1613,08/17/22 05:26:00 AM,26.359,52.014,
1614,08/17/22 05:26:30 AM,26.359,52.014,
1615,08/17/22 05:27:00 AM,26.359,52.014,
1616,08/17/22 05:27:30 AM,26.359,52.014,
1617,08/17/22 05:28:00 AM,26.359,52.014,
1618,08/17/22 05:28:30 AM,26.359,52.046,
1619,08/17/22 05:29:00 AM,26.359,52.046,
1620,08/17/22 05:29:30 AM,26.359,52.046,
1621,08/17/22 05:30:00 AM,26.359,52.046,
1622,08/17/22 05:30:30 AM,26.359,52.014,
1623,08/17/22 05:31:00 AM,26.359,52.014,
1624,08/17/22 05:31:30 AM,26.359,52.046,
1625,08/17/22 05:32:00 AM,26.359,52.046,
1626,08/17/22 05:32:30 AM,26.359,52.046,
1627,08/17/22 05:33:00 AM,26.359,52.078,
1628,08/17/22 05:33:30 AM,26.359,52.078,
1629,08/17/22 05:34:00 AM,26.359,52.078,
1630,08/17/22 05:34:30 AM,26.359,52.078,
1631,08/17/22 05:35:00 AM,26.359,52.078,
1632,08/17/22 05:35:30 AM,26.359,52.078,
1633,08/17/22 05:36:00 AM,26.359,52.078,
1634,08/17/22 05:36:30 AM,26.359,52.078,
1635,08/17/22 05:37:00 AM,26.359,52.078,
1636,08/17/22 05:37:30 AM,26.359,52.078,
1637,08/17/22 05:38:00 AM,26.359,52.142,
1638,08/17/22 05:38:30 AM,26.359,52.078,
1639,08/17/22 05:39:00 AM,26.359,52.078,
1640,08/17/22 05:39:30 AM,26.359,52.078,
1641,08/17/22 05:40:00 AM,26.359,52.078,
1642,08/17/22 05:40:30 AM,26.359,52.110,
1643,08/17/22 05:41:00 AM,26.359,52.173,
1644,08/17/22 05:41:30 AM,26.359,52.173,
1645,08/17/22 05:42:00 AM,26.359,52.205,
1646,08/17/22 05:42:30 AM,26.334,52.170,
